Symbol,Name,Industry,Cur_Month,Accum,%MoM,%YoY,%YoY_Accum,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,trailingPE,forwardPE
8416,實威,資訊服務業                   ,159167,159167,-32.747853569497,71.9255986778859,71.9255986778859,0.20801,46.717,3.157309,10.55,,13.981043,
8420,明揚,運動休閒                    ,12076,12076,1401.99004975124,-95.9599068597275,-95.9599068597275,-0.13066,16.629,3.3856516,-17.19,,,
8421,旭源,其他                      ,114209,114209,16.8426329466167,46.6700056505882,46.6700056505882,-0.04329,15.02,0.96205056,-0.91,,,
8423,保綠-KY,,,,,,,0.08365,14.395,1.8582841,1.06,,25.235851,
8424,惠普,建材營造                    ,84624,84624,5.27337189774212,41.025897410259,41.025897410259,0.1668,29.305,2.354547,4.37,,15.7894745,
8426,紅木-KY,,,,,,,0.0959,18.838,3.9176137,4.71,,15.66879,
8431,匯鑽科,其他電子業                   ,73103,73103,13.1327669189223,53.884854225871,53.884854225871,0.010369999,20.84,2.893474,0.21,,287.14285,
8432,東生華,生技醫療業                   ,114109,114109,58.2100519930676,139.131983737793,139.131983737793,0.10972,28.127,2.1758451,1.61,,38.01242,
8433,弘帆,居家生活                    ,322098,322098,-13.7749461257378,32.3529049198111,32.3529049198111,0.13954,41.232,2.2991853,7.89,,12.01521,
8435,鉅邁,其他                      ,52930,52930,-18.9271983702728,-15.8746304714072,-15.8746304714072,0.18866,23.825,2.967471,4.37,,16.17849,
8436,大江,生技醫療業                   ,582864,582864,-10.8999523058297,-11.9411756707554,-11.9411756707554,0.12529,68.695,2.3218575,8.41,10.95,18.965517,14.566211
8437,大地-KY,,,,,,,0.18767999,53.073,0.62178504,1.63,9.16,20.2454,3.6026201
8440,綠電,綠能環保                    ,77021,77021,-2.65047144771101,35.2170783518548,35.2170783518548,0.054980002,16.364,2.3649476,1.31,,29.541986,
8444,綠河-KY,,,,,,,-0.1879,10.676,3.6998878,-8.59,,,
8446,華研,文化創意業                   ,89650,89650,-49.766904991371,23.4865494015069,23.4865494015069,0.37838,30.131,3.6673193,7.36,6.3,15.013587,17.539682
8450,霹靂,文化創意業                   ,25683,25683,-10.8105292401722,-26.8061215765625,-26.8061215765625,-0.43699002,17.983,1.3234721,-2.89,,,
8455,大拓-KY,,,,,,,-0.00236,21.086,0.97695154,-0.14,,,
8472,夠麻吉,數位雲端                    ,35114,35114,-11.7738693467337,26.8523535999422,26.8523535999422,-0.15010999,20.392,1.5545312,-3.15,,,
8477,創業家,數位雲端                    ,112111,112111,6.28750746594109,-11.1245877727042,-11.1245877727042,-0.07214,8.06,2.3076923,-3.24,,,
8489,三貝德,其他                      ,121946,121946,8.09569819081134,19.6217494089835,19.6217494089835,-0.03004,12.57,2.4900558,-1.09,,,
8905,裕國,其他                      ,203392,203392,23.1052306649397,-14.1871081521235,-14.1871081521235,0.08312,23.713,1.3009742,2.19,,14.086758,
8906,花王,其他                      ,23638,23638,-1.7416968034252,25.8143495848414,25.8143495848414,-0.12473,10.627,1.5761739,-0.81,,,
8908,欣雄,油電燃氣業                   ,579765,579765,-8.58873167486023,21.4587239569694,21.4587239569694,0.071279995,13.176,4.2881,1.79,,31.564247,
8916,光隆,其他                      ,544632,544632,41.1219651232089,5.15268059867476,5.15268059867476,0.07869,38.014,1.5310149,4.4,5.05,13.227273,11.524753
8917,欣泰,油電燃氣業                   ,259632,259632,17.5087238115928,12.1467230498767,12.1467230498767,0.1506,16.262,3.8310173,2.43,,25.63786,
8921,沈氏,其他                      ,55445,55445,0.20784384601482,8.64538631865656,8.64538631865656,-0.01288,19.834,0.70585865,-0.19,,,
8923,時報,文化創意業                   ,36343,36343,-5.67120016611296,5.22308115463679,5.22308115463679,0.05737,14.209,1.4533043,0.83,,24.879519,
8924,大田,運動休閒                    ,421612,421612,7.16587870469219,1.6096574627711,1.6096574627711,0.18927,43.602,2.0778863,13.54,6.44,6.691285,14.068322
8927,北基,油電燃氣業                   ,686600,686600,0.110813017613438,14.8984806826302,14.8984806826302,0.01288,16.327,3.442151,0.3,3.04,187.33333,18.486843
8928,鉅明,運動休閒                    ,321275,321275,-12.6649722044772,-1.72942749037253,-1.72942749037253,0.02229,20.005,1.5246189,1.21,,25.206612,
8929,富堡,其他                      ,67031,67031,13.1019471535113,49.4393044253706,49.4393044253706,-0.08831,15.545,1.2962368,-1.15,,,
8930,青鋼,鋼鐵工業                    ,147741,147741,0.456245325355273,94.9424043701426,94.9424043701426,0.1656,17.758,2.4383378,2.97,,14.579124,
8931,大汽電,油電燃氣業                   ,223055,223055,7.27150311395388,-9.62334789267684,-9.62334789267684,0.12191,17.246,3.4384785,2.9,,20.448275,
8932,智通,其他                      ,81162,81162,27.8141732283465,43.8175567920048,43.8175567920048,0.04118,13.114,8.464236,0.2,,555,
8933,愛地雅,運動休閒                    ,176848,176848,-37.1772236885575,-48.1823322755788,-48.1823322755788,-0.02939,7.641,1.2786286,-0.46,,,
8935,邦泰,其他                      ,51593,51593,14.3132519442537,12.0125922709509,12.0125922709509,-0.05767,9.553,1.2038102,-0.47,,,
8936,國統,其他                      ,449755,449755,-13.0086207063293,78.8290258449304,78.8290258449304,0.18767,22.062,3.0006344,2.75,,24.072725,
8937,合騏,其他                      ,9337,9337,6.36819321029847,-38.1040768975804,-38.1040768975804,0.25444,10.263,2.0120823,0.59,,35,
8938,明安,運動休閒                    ,1769487,1769487,35.6856180623077,9.52561042639478,9.52561042639478,0.033069998,45.026,1.6257273,0.5,11.93,146.4,6.135792
8941,關中,居家生活                    ,210131,210131,-8.8771996773662,14.1730871629919,14.1730871629919,0.04779,29.239,2.1307158,4.32,,14.421295,
8942,森鉅,其他                      ,366804,366804,2.368573079145,4.78856822895538,4.78856822895538,0.26413,51.863,1.3998419,8.19,,8.86447,
9949,琉園,文化創意業                   ,18182,18182,-19.1120206424059,20.2592764071698,20.2592764071698,-0.111619994,8.662,2.07227,-0.54,,,
9950,萬國通,塑膠工業                    ,229513,229513,3.93716120442534,-12.4073077554261,-12.4073077554261,0.35297,8.082,2.4808216,6.12,,3.2761438,
9951,皇田,電機機械                    ,446429,446429,-1.7710428227549,21.0697597474623,21.0697597474623,0.08873,47.297,1.5392097,6.06,9.38,12.013202,7.761194
9960,邁達康,運動休閒                    ,49458,49458,-13.1752190018082,-16.5350344268935,-16.5350344268935,0.11574,18.168,1.4861295,2.79,,9.67742,
9962,有益,鋼鐵工業                    ,207195,207195,-52.0884350438082,-26.3104921169529,-26.3104921169529,0.0431,12.647,1.4074483,1.69,,10.532543,
